¢#0,©#768240,ª#9180,©#86700,§#0
¢#0,©#811440,§#180
¢#0,©#438960,ª#271320,§#603960
¢#0,§#259740
¢#0,©#5160,§#689040
¢#0,¢#960,©#4320,§#300
¢#0,©#85920,§#5460
¢#0,©#228600,§#268920
¢#0,§#0,§#0
¢#0,©#540,§#15060,©#586860,§#107160
©#0,§#600
¢#0,©#10260,§#9540
¢#0,©#60,§#505200
¢#0,©#720,§#0
¢#0,©#180,ª#702960,§#10140
¢#0,©#3720,§#82500
¢#0,©#154860,ª#263460,©#104160,©#540,§#78480
¢#0,©#55740,§#29220
¢#0,¢#300,©#0,ª#18720,§#582420,©#530880,§#1201560
¢#0,©#448560,§#1320
¢#0,©#480,§#0,©#8160,£#13800,§#1812540
¢#0,©#1920,§#660,©#15000,©#1899540,§#68160
¤#0,¢#5580,©#120,§#0
¢#0,©#0,§#200640
¢#0,©#1320,§#60
¢#0,©#3080040,§#0
¢#0,©#1472100,§#960
¢#0,©#369720,§#60
¢#0,©#1740,§#275820
¢#0,©#2100,§#12060
¤#0,¢#240,©#60,£#0,§#3030780
¢#0,©#60,§#93240
¤#0,¢#2040,¢#960,©#518880,§#180
¢#0,¢#61680,©#5640,§#60
¢#0,§#60
¢#0,¢#1122960,©#1210680,§#540
¢#0,©#431760,ª#1452480,§#1555020
¢#0,©#332880,ª#872880,§#900
¢#0,©#0,§#960
¢#0,©#1872900,§#0
¢#0,©#80520,§#5100,§#0
©#0,§#91320
¢#0,©#9600,§#2152980
¢#0,©#492780,ª#858240,ª#0,§#630300,§#0
¢#0,¢#3622860,©#0,§#0
¢#0,©#240720,§#7260
¢#0,©#962400,§#1220160
¢#0,§#16800
¢#0,©#2700,§#2940
¢#0,©#11400,ª#421260,©#60,§#1905060
¢#0,©#69660,§#110220
¢#0,©#780,£#0,§#3471600
¢#0,©#0,§#60
¢#0,©#55080,§#375000
¢#0,©#180,§#285120
¢#0,¢#604200,©#257940,ª#1320,§#1181700
¢#0,©#55920,§#459300
¢#0,©#3780,§#60
¢#0,©#3660,ª#4200,©#11400,§#0
¢#0,©#0,§#60
¢#0,©#59520,§#10320
¢#0,©#1911720,§#1140
¢#0,©#618120,ª#89340,§#606840
¢#0,©#60,§#90960
¢#0,©#1901700,ª#264600,§#262800
¢#0,©#83220,§#86580
¢#0,¢#0,©#2760,ª#840,©#12540,§#60,©#253920,©#8760,©#1140,§#259140
¢#0,©#26880,§#152580
¢#0,©#3660,§#82860
¢#0,©#60,§#768900
¢#0,ª#600,©#360,ª#0,©#86280,§#0,©#2940,ª#0,©#585300,§#0,©#20520,ª#65580,©#1030080,§#60
¢#0,©#166740,ª#14760,©#264180,§#842340
¢#0,©#0,§#15180
¢#0,§#59520,§#0
¢#0,©#71040,ª#624360,§#1269120
¢#0,©#60,§#1485480
¢#0,©#3780,§#13500
¢#0,©#21300,§#496920,©#15480,§#4620
¢#0,©#120,ª#76980,©#168120,§#0
¢#0,©#63960,§#7020
¢#0,©#0,§#690720
¢#0,©#268140,§#449820
¢#0,©#195720,§#254340
¢#0,©#63660,§#480
¢#0,©#0,§#27120
¢#0,¢#501120,©#540,ª#885360,§#519120
¢#0,¢#120,©#0,§#300
¢#0,©#120,§#1360620
¢#0,©#9660,§#1130880
¢#0,©#1200600,ª#90900,§#173760
¢#0,©#60,©#0,©#74040,§#960
¢#0,©#60,ª#73920,©#179220,§#60
¢#0,©#54180,§#2793480
¢#0,©#15720,ª#509340,©#1033260,§#88200
¢#0,ª#316860,©#1216680,§#120
¢#0,©#11880,§#0,§#0
¢#0,©#0,§#19260
¢#0,©#1323540,§#499080
¢#0,©#343680,ª#1206300,§#180360
¤#0,¢#60,©#82080,§#344100
¢#0,©#540,ª#1302000,§#342900
¢#0,©#0,§#687720
¢#0,©#0,§#60
¢#0,¢#1380,©#528780,§#575100
¢#0,©#0,§#360
¢#0,©#360,§#0
¢#0,©#239940,§#174120
¢#0,©#720,ª#82020,©#589320,§#19020
¢#0,©#6060,§#60,©#163860,§#2171760
¢#0,©#60,©#0,©#63480,§#278940,©#586500,§#60,©#607560,©#960,§#17580
¢#0,©#4320,§#2520
¢#0,©#900,§#254160
¢#0,©#0,§#339840
¢#0,©#259560,§#1260,§#0
¢#0,©#259980,ª#780,§#265080
¢#0,©#79440,§#873960,§#0
¢#0,©#520680,©#430380,§#6240
¢#0,©#0,§#16680
¢#0,©#405180,§#60
¢#0,©#242220,§#604140
¢#0,©#457560,§#60
¢#0,©#960,§#0
¢#0,©#59340,ª#1294740,§#10920
¢#0,©#0,§#85260
¢#0,©#54420,§#1471140
©#0,§#900
¢#0,©#840,§#97200
¢#0,©#60,§#5760
¢#0,©#360,§#5820
¢#0,§#13860
¢#0,©#584160,§#60
¢#0,©#360,§#58680
¢#0,©#58020,§#19080,©#1023420,§#13800
¢#0,©#2160,ª#149160,§#110820
¢#0,©#234480,ª#632820,ª#0,©#1290000,§#0
¢#0,©#57840,§#91980
¢#0,©#2678460,§#120
¢#0,©#9420,§#180180
¢#0,©#0,§#0
¢#0,©#629160,§#2700,©#68400,ª#0,©#1646700,§#187380
¢#0,©#60,ª#4080,§#1632720
¢#0,©#0,§#1200
¢#0,©#1560,§#60
¢#0,©#0,§#82920
¢#0,©#0,ª#9720,§#75300
¢#0,©#27480,§#60
¢#0,©#0,§#1620
¢#0,§#0
¢#0,©#84720,ª#80940,©#423540,§#60
¢#0,©#0,§#63000
¢#0,©#780240,§#3900
¢#0,©#111840,§#2835000
¢#0,©#460140,§#0
¢#0,©#240,§#60
¢#0,©#0,§#420
¢#0,©#0,§#20460
¢#0,©#707100,§#960
¢#0,¢#599280,©#352320,§#164880
¢#0,©#540,§#60
¢#0,©#8700,§#5760,§#0
¢#0,¢#0,©#362700,§#74160
¢#0,©#180,©#60,§#3120
¢#0,©#338400,§#1121760
¢#0,©#1183380,§#19260,©#1200,ª#0,©#237780,§#0
¢#0,¢#120,©#59640,ª#2220,©#525480,§#0
¢#0,©#0,§#1892040
¢#0,©#921420,§#4080
¢#0,¢#586440,©#60,§#364860
¢#0,©#102360,§#511260
¢#0,©#172980,§#3240
¢#0,©#0,§#3240
¢#0,©#62880,©#432840,ª#7800,©#1832760,§#0,©#66240,ª#60,©#1379880,§#0
¢#0,©#0,ª#270720,§#233340
¢#0,¢#1020,©#172380,§#19920
¢#0,©#2160,§#1563240
¢#0,¢#60,©#1475580,§#60
¢#0,¢#230280,©#0,ª#25680,©#666660,§#0
¢#0,§#60,§#0
¢#0,©#0,§#578760
¢#0,©#0,§#180
¢#0,©#261900,§#258060
¢#0,©#300,©#1140,§#180
¢#0,©#67140,§#191880
¢#0,©#348180,§#93480
¢#0,©#492840,©#694200,§#300
©#0,ª#1980,§#1484700
¢#0,¢#60,©#3480,§#235440
¢#0,©#0,§#2580
¢#0,©#0,ª#595140,§#1560
¢#0,©#56040,§#1500
¢#0,©#0,§#80700
¢#0,©#546840,§#489240,©#8100,§#14400
¤#0,¢#60,©#0,§#791100
¢#0,©#60,§#266640
¢#0,©#0,§#2700,§#0
¢#0,©#60,§#1920
¢#0,©#120,§#109140
¢#0,©#25860,§#1200
¢#0,©#0,§#427740
¢#0,©#148680,§#2269920
¤#0,¢#60480,©#461340,§#581100
¢#0,©#54420,§#4020
¢#0,©#64620,§#1860
¢#0,©#7140,§#60
¢#0,©#86040,ª#94200,§#602400
¢#0,¢#1753380,©#0,§#0
¢#0,©#869460,§#1281540
¢#0,©#71760,§#1208340
¢#0,§#1196220
¢#0,©#94380,§#855720
¢#0,©#840,§#1114800
¢#0,©#8220,§#1024800
¢#0,¢#85560,¢#0,©#60,§#0
¢#0,©#960960,§#151080
¢#0,©#60,§#9300
¢#0,©#0,§#240060
¢#0,©#530280,§#162960
¢#0,§#63840
¢#0,©#17340,ª#686520,§#2338320
¢#0,©#340980,§#900
¢#0,©#60,§#83400
¢#0,©#1080,ª#1544280,§#262860
¢#0,©#0,§#83820,§#60
¢#0,§#24180
¢#0,©#101460,ª#8880,©#3110100,§#60
¢#0,©#60,§#1465020
¢#0,©#0,§#60,©#361980,ª#268680,©#336720,§#60
¢#0,©#1146900,§#54960,§#0
¢#0,©#1639500,§#0
¢#0,©#0,§#0
¢#0,©#88200,§#60
¢#0,©#720,§#28140
¢#0,©#67980,§#240,©#85800,ª#600,©#111120,ª#60,©#0,ª#1020,§#1292100
¢#0,¢#240,©#73620,§#0
¢#0,©#60,§#8880
¢#0,©#963300,ª#180000,§#769380
¢#0,©#0,§#2820
¢#0,©#52440,§#540
¢#0,©#21720,§#592380
¢#0,©#0,ª#7860,©#76140,§#14040
¢#0,©#0,ª#600,©#246540,§#0
¢#0,©#500460,§#0
¢#0,§#120,§#0
¢#0,©#1061940,ª#495060,§#273960
¢#0,©#660,§#361560,§#0
¢#0,©#1920,§#523320
¢#0,©#75180,ª#877560,§#681600
¢#0,©#60,§#0
¢#0,©#2584860,§#346260
¢#0,©#6420,§#75300
¢#0,©#602220,§#1300500
¢#0,©#163200,§#581400
¢#0,ª#80940,©#2094420,§#0
¢#0,©#0,§#174600
¢#0,©#157920,ª#1210440,§#974520
¢#0,©#192300,§#2520
¢#0,©#80760,§#1459560
¢#0,©#522720,ª#20160,§#501000
¢#0,©#120,ª#60,§#1396320
¢#0,©#2220,§#0
¢#0,©#0,§#265380
¢#0,§#0
¢#0,©#77700,§#600
¢#0,©#0,§#189780
¢#0,©#6180,§#120
¢#0,©#946680,ª#275760,©#1371660,§#12540
¢#0,§#16680
¢#0,ª#720,©#231600,ª#60,©#6600,§#0
¢#0,©#147720,§#3420
¤#0,¢#0,©#107280,ª#0,©#510240,ª#2040,©#1387500,§#300
¢#0,©#518160,§#363360,©#667500,§#9720
¤#0,¢#67200,©#1136160,§#0
¢#0,©#1099560,§#0
¢#0,©#2248440,§#0
¢#0,©#1828380,§#420
¢#0,©#61320,§#780
¢#0,©#60,§#89220
¢#0,©#432360,§#120
¢#0,©#87540,§#109080
¢#0,©#325320,§#600960
¢#0,§#540
¢#0,©#2640,ª#6180,©#2240640,§#60
¢#0,©#180,§#958440
¢#0,©#1110420,ª#120,§#1395660
¢#0,©#720,ª#784800,©#1354740,ª#23640,§#1714800
¤#0,¢#0,©#0,§#1140
¢#0,©#20160,ª#1181940,§#353460
¢#0,©#14280,§#360
¢#0,©#150420,§#60
¢#0,©#1140,§#2700
¢#0,©#0,§#120
¢#0,ª#8220,©#93120,§#414840
¢#0,ª#1148340,ª#0,§#360
¢#0,©#287040,©#540,§#3011940
¢#0,©#0,ª#540,©#60840,§#0,©#3300,ª#0,©#1641060,§#0
¢#0,©#0,§#1260
¢#0,©#16980,§#7380,§#0
¢#0,¢#337020,©#0,§#0
¢#0,©#1114500,ª#87120,©#7440,ª#773880,§#275760
¢#0,©#1440,£#0,§#3470820
¢#0,¢#92580,©#175740,§#1034040
©#0,ª#22500,§#2650380
¢#0,©#108060,ª#58920,§#2852880
¢#0,©#600,§#3480
¢#0,©#72960,§#300
¢#0,©#102540,§#761160
¢#0,©#120,§#1814160
¢#0,©#0,ª#513840,ª#153660,ª#0,ª#426000,§#1381920
¢#0,©#3600,§#66840
¢#0,©#56220,§#8280
¢#0,©#0,§#152100
¢#0,¢#67080,©#27120,ª#5040,©#330960,§#0
¤#0,¢#120,©#0,§#1080
¢#0,¢#1740,©#0,§#4800
¢#0,§#80040,§#60
¢#0,¢#0,©#2520,§#5760
¢#0,©#493680,©#21060,§#5040
¢#0,©#59340,§#10920,§#0
¢#0,©#840,£#60,§#3432000
¢#0,©#2860440,§#345120
¢#0,©#60,§#11700
¢#0,©#2264940,§#672180
¢#0,©#1563480,ª#1680,©#1310040,§#0
¢#0,©#438660,©#858540,§#3060
¢#0,©#60,§#1380
¢#0,§#120
¢#0,©#19440,§#506580
¢#0,©#0,§#247860,§#0
¢#0,©#83160,ª#17760,§#1985280
¢#0,©#60,§#2460
¢#0,©#972060,§#0
¢#0,©#0,ª#1826700,©#349920,§#85620
¢#0,©#3120,§#300
¢#0,©#161940,ª#1656840,§#453000
¢#0,¢#706140,©#0,§#0
¤#0,¢#780,©#0,§#60
¢#0,©#517860,§#4260
¢#0,©#98700,¥#537480,©#3083460,ª#0,§#91680
¢#0,©#0,§#256140
¢#0,©#451680,§#60
¢#0,©#0,ª#163920,©#608340,ª#516720,©#342600,§#60
¢#0,©#0,§#1260
¢#0,©#146400,ª#4380,©#601860,§#60
¢#0,©#60,§#345120,§#0
¢#0,©#107160,§#511080,©#5100,§#3540
¢#0,©#78120,§#607620
¢#0,©#360,§#300
¤#0,¢#600,©#0,§#1056060
¢#0,§#340380,§#0
¢#0,©#422160,§#360
¢#0,©#0,§#13860
¤#0,¢#300,¢#300,¢#18360,©#164520,§#0
¢#0,©#185400,§#0
¢#0,¢#0,©#494220,§#4980
¢#0,ª#27720,ª#0,©#149220,§#0
¢#0,©#2880,§#165360
¢#0,©#0,§#60780
¢#0,©#177480,§#679500
¢#0,©#60,§#2413080
¢#0,©#169380,§#3960
¢#0,©#600060,ª#193320,§#333240
¢#0,©#411840,§#14940
¢#0,©#420360,ª#10860,©#1906560,§#6240
¢#0,©#250320,§#354960
¢#0,©#2507580,§#60
¢#0,§#60
¢#0,©#865380,§#976200
¢#0,©#98340,§#77580
¢#0,©#120,§#360
¢#0,©#76380,§#3840
¢#0,©#686400,§#19080,©#254460,ª#3660,©#674220,§#360
¢#0,©#60,§#900
¢#0,©#180,§#0
¢#0,©#1109100,§#900
¢#0,©#0,§#87900
¢#0,©#60,§#9720
¢#0,©#60,§#10620
¢#0,©#900,§#18360
¢#0,©#102660,§#350400
¢#0,§#18840
¢#0,©#7320,§#1026000
¢#0,©#497760,§#1800
¢#0,©#177540,§#57060
¢#0,©#120,ª#14340,©#4680,§#0
¢#0,©#60,§#446460
¢#0,©#239640,§#660
¢#0,©#240,§#1680
¢#0,©#433980,§#120
¢#0,¢#706980,¢#428160,©#931620,§#0
¢#0,©#0,ª#517320,©#780120,§#0
¢#0,©#1560,§#2178060
¢#0,©#0,ª#594120,©#1204200,§#60
¢#0,§#60
¢#0,©#60,ª#251940,©#587700,§#0
¢#0,©#8760,§#244560
¢#0,©#494040,ª#703200,§#446220
¢#0,©#589500,ª#1320,§#15540
¢#0,©#180420,§#0
¢#0,©#18540,§#8460
¢#0,©#253080,§#23280,©#950640,§#1571640
¢#0,©#661980,§#2520
¢#0,©#849960,§#2220
¢#0,©#60,§#19860
¢#0,¢#0,©#1440,§#1200
¢#0,©#83760,§#74640
¢#0,§#942420,§#11940
¢#0,©#177420,§#1205580
¢#0,©#0,§#231120,©#4080,§#1620
¢#0,©#361560,§#261240
¢#0,©#258300,§#2820
¢#0,©#1200,§#269940
¢#0,§#60,§#0
¢#0,§#416100,§#0
¢#0,©#0,§#1620
¢#0,©#0,ª#175740,§#1042500
¢#0,©#1620,§#341700
¢#0,©#573600,§#610800
¢#0,©#2084220,ª#1920,§#1181220
¢#0,©#120,§#103440
¢#0,©#60,§#8220
¢#0,©#492480,§#87600,§#0
¤#0,¢#65700,©#2880,§#3420,©#6120,ª#12840,©#239460,§#0
¢#0,ª#1466640,§#1194900
¢#0,©#606000,§#840
¢#0,©#7860,§#1980
¢#0,©#1920,§#0
¢#0,©#56160,§#365760
¢#0,§#0
¢#0,©#234240,§#1845120
¢#0,©#57000,§#519240
¤#0,¢#0,©#0,§#1680
¢#0,©#9480,§#5340
¢#0,©#0,§#600
¢#0,©#60,§#660
¢#0,¢#240,©#0,§#20280
¢#0,©#168420,§#120
¢#0,¢#3900,¢#0,©#786240,§#847740
¢#0,©#15720,§#60
¢#0,©#180,ª#500040,©#2640,§#1122180
¢#0,§#1680
¢#0,©#20160,ª#1320,©#62700,§#0
¢#0,¢#3900,©#242940,§#4980
¢#0,©#59400,§#284820
¢#0,©#2940000,§#300
¢#0,©#60,§#1500
¢#0,§#60
¢#0,©#0,§#2280
¢#0,¢#94920,§#60
¢#0,©#1020,§#13620
¢#0,¢#60,¢#344160,¢#111660,©#60,ª#581880,©#90060,§#60
¢#0,©#0,§#3190500
¢#0,©#65400,§#240
¢#0,¢#0,©#68760,§#300
¢#0,©#19440,§#7020
¢#0,©#60,ª#67440,©#96000,ª#93600,§#331140
¢#0,©#1210380,©#282180,§#0
¢#0,©#635160,§#2051160
¢#0,©#154260,§#60
¢#0,©#300,ª#540,©#3546300,§#0
¢#0,©#2520,§#1140,§#0
¢#0,©#441060,ª#845520,§#594780
¢#0,©#0,ª#1200,©#628680,ª#147420,©#696000,§#0
¢#0,©#0,§#1080
¤#0,¢#120,©#0,§#1148700
¢#0,©#370560,§#0
¢#0,©#2408700,§#17280
¢#0,©#74340,§#1380,©#447780,§#2404380
¢#0,©#614760,§#9600
¢#0,©#93120,ª#81660,©#677280,ª#595320,§#1468980
¢#0,©#0,§#5940
¢#0,©#81180,ª#416280,§#1666200
¢#0,©#628620,§#0
¢#0,¢#160740,©#362340,§#5520
¢#0,©#1621980,ª#257820,©#942240,§#60
¢#0,©#0,ª#441360,©#69240,§#1260
¢#0,©#300,§#494280
¢#0,©#168000,§#0
¢#0,©#67260,§#60
¢#0,¢#3180,©#89520,§#0
¢#0,©#107520,§#330600
¢#0,©#153180,ª#452760,ª#694680,ª#0,§#540
¢#0,©#0,ª#60,©#2244480,§#0
¢#0,©#0,§#1020
¢#0,©#4260,§#321420
¢#0,©#60,§#2460
¢#0,©#788040,§#776580
¢#0,©#540,§#0
¢#0,©#180,ª#501240,§#1371120
¢#0,©#12420,©#259080,§#405240
¢#0,©#1381320,§#120
¢#0,¢#6180,©#0,ª#4260,©#56880,§#0
¢#0,©#60,§#749760
¢#0,©#0,©#92400,©#186120,§#60
¢#0,©#1226580,§#846060
¢#0,©#687600,£#500100,§#770520
¢#0,¢#854340,©#0,ª#21240,©#681540,§#0
¢#0,©#776040,§#180,©#665220,ª#1140060,©#331080,§#0
¢#0,©#2841960,§#10620
¢#0,©#7740,§#14100
¢#0,©#60,ª#165540,ª#84840,ª#613920,©#1707360,§#60
¢#0,©#1220820,ª#72600,ª#0,§#1109880
¢#0,©#60,§#480
¢#0,©#12180,§#7320
¢#0,¢#1198620,¢#0,©#184200,ª#316500,§#176160
¢#0,§#1560
¢#0,©#2081940,§#60,©#93000,§#6480
¢#0,©#370680,§#360,©#60120,§#1045800
¢#0,§#6960
¢#0,©#344580,§#846840
¢#0,©#60,§#3720
¢#0,¢#1212960,©#0,§#511320
¢#0,©#420120,§#1821600
¢#0,§#2940
¢#0,©#1202520,§#10380
¢#0,©#120,§#14940
¢#0,¢#60,©#325920,§#1126500
¢#0,©#0,ª#2160,©#73560,§#85740
¢#0,©#960,§#960
¢#0,©#0,§#21120
¢#0,©#0,§#183300
¢#0,©#66900,ª#1214940,§#691260
¢#0,©#1967280,§#1463580
¢#0,©#87480,§#1189500
¢#0,©#2155800,§#60
¢#0,©#60,§#4740
¢#0,©#540,§#95280
¢#0,¢#120,©#240,ª#7860,©#96780,§#0
¢#0,©#5520,§#0
¢#0,©#972240,§#228840
¢#0,©#1807140,§#60
¢#0,©#539400,§#1107600
¢#0,©#0,ª#83040,©#16260,§#0
¢#0,©#67320,ª#1309680,©#416460,§#180
¢#0,©#0,£#415320,§#1809420
¢#0,©#1740720,§#67440
¢#0,©#1740,§#155880,©#90420,§#180,©#540,ª#87960,©#1817940,§#0
¢#0,©#161880,§#60
¢#0,©#155880,§#418980
©#0,§#360,§#266160,§#0
¢#0,©#689820,§#1148940
¤#0,¢#18720,©#87600,§#60
¢#0,©#1728180,§#420600
¢#0,©#1889820,§#15480
¢#0,©#3480,§#0
¢#0,©#2940,§#1901580
¢#0,©#268620,§#0
¢#0,©#0,§#185940
¢#0,©#60,§#8160
©#0,ª#74040,§#10140
¢#0,©#0,§#94020
¢#0,¢#0,©#194640,§#720
¢#0,©#1187340,§#354660
©#0,§#8100
¢#0,©#589860,§#2263860
¢#0,§#15720
¢#0,©#415860,ª#7560,§#953520,©#934320,ª#167820,§#714960
¢#0,©#80160,§#84480
¢#0,§#1980,§#0
¢#0,©#274560,§#678600
¢#0,©#786300,§#0,©#318300,§#19320
¢#0,©#8760,§#60
¢#0,©#290280,§#171960
¢#0,©#60,ª#25200,©#58380,§#60
¢#0,©#85140,§#686220
¢#0,©#60,§#120
¤#0,¢#0,©#0,ª#60,©#2585880,§#262080
¢#0,©#0,ª#169080,§#628020
¢#0,©#1038960,§#4260
¢#0,©#0,§#1020
¢#0,©#60,§#1320
¢#0,©#1197000,§#180
¢#0,©#60,¨#2280,§#850080
¢#0,©#60,§#1305900,©#2035080,§#25860
¢#0,©#92160,ª#926460,§#791160
¢#0,©#265380,§#586500
¢#0,©#8400,§#0
¢#0,©#15780,ª#244380,§#256560,§#0
¢#0,©#352800,§#1810740
¢#0,©#0,§#155220
¢#0,§#120
¢#0,©#540,§#694800
¢#0,©#1380,ª#0,©#758100,§#60
¢#0,©#420,§#0
¢#0,©#2100,§#589320
¢#0,©#184440,ª#681960,©#1063500,§#0
¢#0,©#76620,§#259380
¢#0,¢#1145280,©#0,§#0
¢#0,©#60,ª#692640,©#1119960,§#60
¢#0,©#3438240,ª#17520,©#420720,§#60
¢#0,©#88380,§#0
¤#0,¢#0,©#0,§#0
¢#0,©#114360,§#342360
¢#0,©#278520,§#4260
¢#0,©#3600,§#75480
¢#0,©#602460,§#180
¢#0,©#438240,ª#59280,§#863640
¢#0,©#60,ª#3358260,§#11880
¢#0,©#2700,§#69360
¢#0,©#3446160,§#180
¢#0,©#701880,§#430560
¢#0,©#10140,§#420
¢#0,©#61440,§#480
¢#0,©#0,§#158160,§#0
¢#0,©#1440,§#513720,ª#81660,§#1722240
¤#0,¢#65340,©#0,§#120
¢#0,©#84360,ª#480,©#436740,§#0
¢#0,©#0,ª#3660,©#1107600,§#0
¢#0,©#1140,§#269160
¢#0,©#120,ª#4980,©#172200,§#0
¢#0,©#0,ª#8880,©#425280,§#0
¢#0,©#4080,§#1920
¢#0,©#169920,§#88260
¢#0,©#300,£#0,§#3537360
¢#0,©#438300,§#165660
¢#0,©#0,§#4800
¢#0,§#1380
¢#0,©#160800,§#0
¢#0,©#0,§#72540
¢#0,©#247380,§#371340,©#354060,§#668340
¢#0,©#0,§#598740
¢#0,©#92760,§#1121040
¢#0,©#0,§#60,©#13980,ª#436980,©#0,§#0
¢#0,©#272220,§#614400
